;base_value;screen_on;usage;voltage;network_status_disconnected;screen_brightness;up_time;system_size_partition_busy;temperature;whatsapp_0;network_status_hspap;network_status_WIFI;battery_level;network_status_lte;google play store_1;ram_busy_percent;samsung push service_1;com.google.android.googlequicksearchbox:interactor_0;network_status_0;com.facebook.lite:fbns_0;com.google.android.googlequicksearchbox:search_0;shareit_0;com.instagram.android:mqtt_0;lite_0;user_storage_busy_percent;bluetooth share_1;messenger_0;google backup transport_1;google play música_1;system ui_1;google play services_1;com.lenovo.anyshare.gps:transfer_0;com.facebook.orca:videoplayer_0;com.sec.spp.push:remotedlcprocess_0;youtube_1;google play music_1;network_status_disconnecting;beaconmanager_1;com.samsung.android.email.provider:service_0;location_enabled;power_saver_enabled;com.facebook.katana:videoplayer_0;fused location_1;roaming_enabled;ims service_1;com.instagram.android:videoplayer_0;battery double_0;org.simalliance.openmobileapi.service:remote_0;com.sec.phone_1;com.android.chrome:privileged_process0_0;com.android.systemui.recents_0;bluetooth_enabled;layanan google play_1;network_status_edge;developer_mode;network_status_hsupa;network_status_utms;secvideoengineservice_1;health_Good;bootagent_1;health_Unknown;csc_1;nfc_enabled;health_Unspecifiedfailure;os_version_6.0.1;network_status_gprs;network_status_hsdpa;battery analytics_0;facebook_0;com.facebook.katana:notification_0;android services library_1;batteryhub_0;os_version_7.1.2;com.qualcomm.qti.tetherservice_1;os_version_5.1.1;com.google.android.gms.persistent_0;network_status_hspa;com.android.smspush_1;com.qualcomm.qcrilmsgtunnel_1;network_status_19;os_version_5.1;os_version_6.0;context service_1;bluetooth_1;com.android.systemui.imagewallpaper_0;os_version_5.0.1;os_version_4.4.2;os_version_5.0.2;os_version_4.3;os_version_4.2.2;os_version_7;com.qualcomm.atfwd_1;network_status_ehrpd;network_status_connecting;network_status_1xrtt;health_Overheat;network_status_evdo_a;os_version_4.4.4;network_status_30;os_version_10.1.2;os_version_5;network_status_16;os_version_6;os_version_4.1.2;os_version_7.1.1;health_Overvoltage;os_version_4.1.1;os_version_9.0.1;network_status_17;os_version_7.1;os_version_5.0
Lenovo A2020a40;128.28269999999998;56.6529395133208;16.41155398895777;29.11295654405914;12.523735153036593;0.0;3.8364144015425454;0.24014325774966228;19.87275053160514;1.2379908880588377;0.0;0.0;9.473461249366101;0.0;0.0;1.2972447871091857;;0.0;0.0;0.0;0.0;;2.504575046859626;0.0;0.1776955773852138;0.0;0.0;;;0.0;0.0;0.0;0.08584234182341594;;2.452548709436072;0.0;;;;1.0448018067360327;0.0;0.0;7.6983872986812205;0.0;;0.0;0.0;;;0.0;;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;;;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;
GT-N7100;225.339624;47.766205946747895;39.7222560166921;18.73105865648367;10.763895872829542;4.838442993421642;15.463861389383686;2.377256323368518;17.036596164581784;0.5783181468107026;1.2449079795994522;1.072818911669049;1.2860036897580742;0.26591987163955133;0.23912529556370915;0.7961581112644882;0.49163231518673584;1.1480258011001965;;0.10864530228604381;0.6838624461674948;2.883111170551034;2.1096742855492403;0.1613375252722713;7.255938150277278;0.7067160946819161;1.1019568084073132;1.4386471753660164;0.22749193153402453;0.39432670051780916;0.364598787457934;12.250593019679744;1.2238257918478181;0.007891408052372584;0.3612728735880165;2.0891252421535884;0.0007897236170373461;;;1.1560125962674976;0.09805627406286582;0.7274640930940874;3.5849587123717144;0.0;;1.3530858233769076;3.7757772047727625;3.281177852568776;2.370726181973808;0.01350473710415709;;0.03746238466910193;0.3421159476264981;0.02078269860392503;0.11821537364857297;;0.04657750586772699;;0.0;;0.0;1.1000004554790797;1.4883778080893162;;;0.0;0.22487493025894914;;4.054934943415025;0.13126372806900788;0.5659383050731199;2.3599979800326722;1.3811325600611795;;;2.362909094527054;;0.4152750746027934;;;;;0.5893605048371937;;;;0.9977961311286172;;0.7107155170473557;;;;;;;;;;;;;;;0.046084628468531966;;;0.08085799029098244;;;;
LG-TP260;218.71389;24.902757818264394;4.748420821036588;5.230706633016684;0.6912378048984061;5.575604842426129;1.1696045292301387;8.396019461783544;6.254591980580705;0.011314518501709224;0.0;0.45251811844560536;2.7629893939018126;0.19385894388127567;4.568287205108041;0.4152534582581432;;0.0;;;0.044790303667794906;;0.0988369801987138;;2.7905120325565136;;0.29059348531807166;0.0;0.0;0.0;0.00495476581663616;;0.03254943339497912;;0.3336799958954937;0.013118655739826093;0.12561347721860944;;;0.6823902901223556;0.0;0.11764958487003539;;0.0;;0.0035686204067406856;3.810294257136136;;;0.06658558744717291;;0.008711977340533741;;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;;;;4.258668807172678;0.07215666887602476;;0.0;;;0.0;;;0.0;;0.0;;;;;0.0;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;
GT-I9060;372.538424;108.3522166634393;31.094451080479228;13.424484476449571;63.086560664009085;4.319581333714622;5.220657492565804;4.56408971854853;41.07743352185687;10.498487294254595;6.030039977378967;3.4073582022240516;7.4664545993575056;;0.1663363412467226;4.57932845492588;0.41368380835977075;0.04843483083427122;0.06366894516797951;0.30119086906442055;0.25105389230102754;0.8294050207782926;1.3428895027678136;0.49850444368589214;3.5858651048219268;1.9178569978773459;8.834825784805902;0.0;1.5231332904838693;1.1773547698738955;2.0273384503900203;0.4906494393287727;5.853536543409414;0.04379595226503439;10.368142926290156;0.006727402032224981;;;;0.30010048378482085;0.0;1.555397245800845;0.1684141902110515;0.5168547845689534;;1.1158533357834388;4.6664308303952815;;0.0;0.4439821840281668;;0.08997481104021057;0.7331359422093668;0.1085360030254554;0.0;;0.33013094701069;;0.0;;;;0.0;;;0.00940292165138367;0.10332452447018209;;5.438756868135975;;;12.164561276453334;;;;0.3632535543249218;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;0.0;;;;;
ASUS_Z007;126.06363633333335;21.447246316764932;17.846191751120468;44.62923276528567;3.925678993461235;0.2347964165862683;9.679852832444935;0.20565094580252857;34.37965585836579;0.021139251366202996;0.2680308391454887;0.023601867979131327;1.8410528336036183;;0.0021504220751822176;0.48917008662601374;;;0.009267629169681326;0.008404962367265921;0.05983766142913955;0.040284950612873106;0.011990639546163645;0.02806864497586038;0.3151024095785711;0.0;0.018440856196149328;0.0143647529720655;;;0.0;0.005532850449144445;0.03178298257347785;;0.02139345846745358;0.0;;;;0.36743001861934965;0.0;0.015988255981060514;0.09243097641518638;0.0;;0.05631659498393162;0.013751991089435294;0.04820249390246144;;0.001833727230955192;;0.007269742703658278;0.1557266722449754;0.02234264127384451;0.1902432029172396;;0.01225990307224438;;0.0;;;;0.0;;;;0.0;;0.030465850274039474;;;;;;;0.028097575439570123;0.0011843091473024798;;;;;;;;;0.0;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;
Lenovo A6000;123.15143;15.446889280192991;5.796409725596579;6.988655362045509;1.2074772619555172;0.8923229461261066;0.5923597006138442;1.2640091456693032;5.11042679214087;0.38889775474998384;0.11224595639846566;0.09184902296688201;0.5476565689344374;0.15746749220895434;0.11517249541056893;1.5797680680828532;;1.9250496654643374;0.03954440097119777;0.37978849025302247;0.1363526976271516;;0.09771764180751784;0.20801828836334893;3.316277136328385;;2.233347667282083;0.6827952815617434;;0.044822430593131506;0.13513774129779138;0.5084065361046867;0.1421077482085363;;0.11911154118484589;0.3897754163388714;;;;1.4128104440998106;0.015920180136971607;0.0;0.0;0.0;;0.033145276806946976;0.005124630583886021;;;0.13186319410944172;;0.16031752378310501;0.283751493592353;0.006172308787740028;4.712545780572361;;0.004546920883935878;;0.018694386468313267;;0.007957453750053496;;0.0;;0.0;;0.0;0.0;0.018046288298775075;;;;;;;0.01844751356634752;0.5785855216699766;0.04239090947459742;0.0;;;;;;;;;0.40401790245653946;;;;;;;;0.0;;0.37822868902372775;;;;;;;;;;;;;
SM-G610M;309.68762599999997;33.64809145970558;3.170854604960454;10.32098336627363;3.494548443971789;10.689688655559053;2.039184462413329;5.375578334691062;3.6881185612148735;1.5598961205994288;0.7999755175870784;1.1527572209730084;1.5688972678273971;0.19716817246385093;0.42631684366692535;1.2341197491531462;0.41088112023483325;0.01130579776064222;0.0;0.4854688055270707;0.055764101063498835;0.10773065860256609;1.3823918823750314;0.6266337559988767;3.94247296341205;;1.9628465521539917;0.0014808218387841817;0.9589523088661177;;0.3146617279431386;0.26443418141096964;0.9056547800059865;1.1137778491414798;0.0926343095075734;;0.013393724296766283;0.8385570067516833;0.5889448874195596;1.4527194286126424;0.7893615119969238;1.160536755198691;;0.00372315737858517;0.19379007478046015;0.7985454207903001;9.724193649857877;3.0653418433443123;0.7566667523244204;0.04181098090348964;1.5461687718317412;1.682335050816696;;0.00552979940931405;1.1965907726367868;0.007303334431184013;0.002861942356788457;0.0021484534164541037;0.0;0.9280142783972797;0.0;0.008719669690812467;0.0;;3.3189793535909935;0.0;0.0011726111454100705;0.0;0.018946903482179926;1.2024773292038944;1.722364856688517;1.946648701314106;;;;;;;;;;;0.0;0.5135903203644081;;;;;;;2.608980494580033;;;;;;;;;;;;;;;;;;;;
LGMP260;299.37879999999996;105.1698523123627;0.0;27.088195981411538;0.0;21.47743648013095;0.0;6.830759625059298;0.5222676705008699;0.0;0.0;0.0;23.691206079837094;0.0;0.0;1.951988266062794;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.1038741778958;;5.5803796517652975;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.6293535845005811;0.0;;;0.0;0.0;0.0;;0.0;;8.576757572301041;0.0;;;0.0;;0.0;;;0.0;;0.0;;0.0;;;;0.0;;;;0.0;0.0;;0.0;0.0;;;0.0;;;0.0;;0.0;;;;;0.0;;;;;;;0.0;0.0;;;;0.0;;;;;;;;;;;;;;;
SM-G928F;167.635898;10.165008000550474;6.367471420287957;5.684156354868889;1.8727951259415292;0.5504845162257985;0.7473465330982473;3.7184503622565637;3.9492824878840955;0.34971814728914513;0.009068936091168827;1.0573851138991037;0.5455682230935573;0.04851647584096347;0.9285345559556697;3.369574039170554;0.815691170193002;0.0;0.0;1.5046595984018374;0.23332568664992678;1.0358160440331272;2.9375261765037286;0.10782134935835856;1.0794009100579953;0.023265642125728028;0.7783767575306219;0.48933053947082616;0.22758680370088624;1.6705828795393725;1.4090904084084512;2.4880927253951657;0.12000996465189062;0.4291969869719404;0.047463438452942;1.2874653121413582;0.005382764118657676;0.47351470427646575;1.1258965518849753;0.5868055073284635;2.3492907454561673;0.13085819691315734;0.3375427670535931;0.009028027472039069;0.0022947724837181736;0.5195064291840585;0.6008474709075604;0.0;1.694264274930476;0.30266869449470984;0.007513036789204077;0.0958994891000585;;0.0;1.4019429035249957;0.0;0.0055832167701762025;0.003047770098150829;0.0;0.0;0.0;0.0;0.02840167461858398;;0.02601521733360527;0.0;0.0;0.0;0.44819792039937667;0.9628970422317387;0.02097226179083199;0.18149590117426245;;;;;0.0;;;;;;0.0;0.020196003487271186;;;;;;;0.015196009358005034;0.07195531619261439;;;;;;;;;;;;;;;;;;;
SM-J700F;317.14460399999996;80.41313729585322;32.95135469797827;14.899587975124902;14.432340464312338;1.0201839766742795;10.209045327686058;1.9291341874394121;11.5424852774752;0.9466039175068525;0.5174295542832033;0.10503138388270856;2.2913107599583724;6.885190156265699;2.3817630288360343;9.06136498080642;0.7035206113058401;0.9650796457213872;0.2582438457416214;0.7766972730625472;0.48190240082330454;0.40403291917237405;0.06366695426180069;0.2704245911031738;3.4041506793059098;0.441399798890117;1.6518193516824649;0.06349870795785588;;0.22495611936945134;0.2388635344665695;0.4100334661899751;0.3216535649841318;5.584391002234355;0.9783023780784853;0.3683087012369795;0.10306870636926949;0.46447369494621255;0.38107755542473726;0.37169920175674553;0.19850654026508907;0.04163485408216543;0.03593754609475213;0.09999811019625406;3.5593046790285765;0.0681628741105804;2.7832849767162084;0.6989216859795306;1.7537356404369977;0.2709753398238733;0.16104397907973594;0.04054164649658727;0.11435516087258418;0.18196080142325535;0.06768620461608986;0.008658077844470027;0.0;0.03582872223851088;0.0;0.04602117717301169;0.0005675192434167707;0.018869827414068955;0.0;0.0;0.09032541653071756;0.0;0.0;23.870598614132856;0.001491852624051895;;;0.0;;;0.06984683120380679;0.006684843751618565;;;;;;;0.19880402833213248;0.03321975775804147;0.10286719561577952;;;;;;;;;;;;;;0.0;;;;;;;;;0.0;;;
VS501;127.45237;6.308376137160486;4.3718546891507195;10.122834846515296;6.828625684085764;0.3460811813060539;0.2941919876783056;0.9836856604117383;1.202688702781337;0.0;0.0;1.2253777138556927;5.051095491724227;0.08547052994129069;0.31677641608205576;0.03542695203492978;;0.0;;0.004639890995431943;0.1852220599656022;;0.0;0.00854438194035815;0.41264006857748936;;0.10090520602178751;0.0;;0.0;0.0;;0.011774903072872283;;0.030695883643224637;0.015080846354814827;0.0;;;0.0;0.0;0.0;;0.0;;0.0;0.9437969738320977;;;0.038947788255498675;;0.33176741411290483;;;0.0;;0.0;;0.0;;;;0.0;;;;;0.44649035972794926;0.3687497311811225;0.0;0.0;;;0.0;;;0.0;;0.0;;;;;0.0;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;
GT-I8200;136.44593000000003;31.56102464566641;14.11565460120616;9.618547231078736;7.662078586473196;0.8332007383045164;1.774888706372412;0.5134016749938727;2.1128881625259868;0.09192783273427481;0.0684562946368669;3.5175140025936993;2.165831399367397;;0.5133130913476175;1.4666472665642094;0.41114696094760383;;;0.311781042696426;0.15003466810661395;0.0;3.602869624412589;0.7760587667936137;1.0514452174212445;0.05093897725554636;0.0;0.0;0.005877038429780394;0.08565939998563542;0.6586542678666192;0.2439281405661558;0.0;0.003549393676666597;0.22624359297123056;0.03157635530840257;;;;0.0;0.0;0.0;0.23570446493887398;1.1234546167012553;;0.8380330145072769;0.09622699136345282;;0.17726077594857767;0.02277872925220574;;0.0;;0.0;0.12005440259077516;;0.0;;0.09572031613181492;;;;0.0;0.0;0.01920366393722976;;0.0;;0.0;;;;;;;0.1703391045203884;0.004662703241558405;;;;;;;;;;;;;0.007707293140006112;;;;;;;;;;;;;;;;;;;;;
SM-J111F;229.54903000000002;21.15790798815166;7.260587147402238;3.972078915717748;19.92141763448354;0.8928418498061168;0.9871518707706044;1.0999834645727649;8.073527629623573;8.266452212359384;4.26588262875135;3.0265995624414175;0.7071726323207473;1.041990283197575;0.35095331578954375;2.1451288803165456;0.19599886515643755;0.0;0.027613508161857106;3.7631753110297215;0.06168307467164791;1.082095267279345;0.5271679396179403;0.0;0.9472702609229787;;0.03707715243284026;;;0.035978668154869824;0.020317780267544168;0.7602412882095673;0.0;0.0357460359153704;0.14710262904179813;0.0;0.01740402311343251;;;0.40072765153919176;0.0;0.009104354510165663;0.01715580089223652;0.0030864699190330898;;0.7410026614907826;0.0;0.0;0.012497425939943019;0.009037352495309205;;0.020392112736427517;0.531543048642029;0.0172241195047309;0.1239300614201185;0.009303056367049487;0.0;;0.0;;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;;;;;;0.0;0.0;;;;;;;;0.0;0.004164207503129838;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;
SM-G610F;442.8440340000001;54.36225251983927;4.605283454574426;12.946167122377204;22.622483752958612;7.3437938346867915;1.2684177031099773;23.521342219214493;10.805925066449236;2.4885947831181796;0.19392670309326696;3.616760849108961;2.0224822170123695;2.303528661188102;0.5952271742356338;6.413632516009475;0.30855042337039373;0.04100658437840151;0.295820099900845;0.12497113406539538;0.060127743317024314;2.8319362179596324;1.7158018478411825;0.0;3.795099512765126;1.9749790979402226;14.899319990382134;0.0405532518257227;0.10377889193512822;2.4830743757005855;4.463631468800195;7.831063741713825;1.3627446316914313;0.20295867027178044;0.42663332109990476;8.143841255511262;0.0;0.9070660681136246;0.1121442831584657;1.6915597230650372;0.8044754159846131;1.105872650129438;0.37837489707578587;0.0;0.7487777306073626;0.4038942309037093;0.8947292794455678;0.7380832686123511;5.170915588695919;0.7455045796938105;1.884755740115905;1.2480665858832027;12.632209363478907;0.0;0.04502047364729176;0.0;0.009770527945022324;0.06825995866438753;0.0;1.1659282357258236;0.0;0.0;0.0;;1.9295568088466302;;0.0;0.0;;8.04847408075853;1.4441033951881024;0.2110378200761158;;;;;;0.026757012886333222;;;;;0.0;0.9943976882727554;;;;;;;1.2381105488017108;0.10758867990564924;;;;;;;;;;;;;;;;;;;
QMobile i2 PRO;33.861034;4.753483837774769;0.3641814804906962;1.2192684112430905;0.39252857803995767;0.1656600457964791;0.1490271591742705;2.0762426919068306;0.0;0.05715986762512907;0.0;0.11085447657596778;0.7357601771087601;;0.027305226521811967;0.9493620362671694;;0.028804157687027935;0.008317421127125914;0.0;0.003436626034454892;0.7112583277696767;0.007453374498076697;0.0;0.11048037094485572;0.019308301596013065;0.005723500651003604;0.0;;0.0;0.0;0.6991853041658911;0.0024167088941233076;;0.07198601385367841;0.047852068930904657;;;;0.0;0.03760348880037092;0.0;0.0;0.0;;0.01158194755211194;0.0;;;0.023041204463824298;;0.027746647141780052;;0.0;0.07756920418341397;;0.0;;0.0;;;;0.0;;;0.0;;;0.05134758758319929;;;;;;;0.0;0.0018951033962263828;0.0;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SM-G531H;461.71563;125.86546002632984;17.84326450738797;34.74127254550382;37.129670184274836;10.968288994266235;6.850661587529875;3.3529922288433003;46.819120235658964;0.27862421239499613;5.211712410605916;10.131908388862797;4.741150494436267;;4.993248121105523;8.769697641706218;0.6462825284408319;0.314679655696663;0.3425485165672114;0.9453290366991032;2.0503080303472654;0.5335685800792291;3.2485435780689973;0.02093987898396695;1.529227098864126;;1.4946143980278135;0.0;1.495104315440313;3.810463976863084;3.3385092847175124;0.06620467133778012;1.0113586764270244;0.11326157247433352;0.9185499048056248;0.0;0.0;;;1.0744778452051482;0.0;0.09579284332330164;1.838869840109581;0.0;;0.6732088824167334;0.0;;0.48851350991234405;0.2108597765454375;;0.1812437524027592;0.04769166612998632;0.012039643359884626;0.09247456728039966;0.0020880421362748152;2.773932818984831;;0.27417027616418127;;0.13925373016698392;0.06131198012061062;0.0;0.0;;0.0;0.0;0.0;3.582096249853482;;;;;;0.0;0.0;0.12011360084517926;;;;;;;0.2205405056260709;0.021704089123341364;;;;;;;;;;;;;;;;;;;;;0.008857637567813544;;;;;
GT-I9192;620.4305999999998;362.3190955143693;15.212792648221319;265.31938903765797;0.0;5.647337463214012;0.6661409289276011;30.498874668679758;185.92632968825396;0.0;0.0;8.457548832222566;4.79760253427061;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.257418910378625;0.0;0.0;0.0;0.0;0.0;;;;0.8036121896245351;0.0;2.441056265562887;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;;0.0;;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;;;0.0;;;;0.0;0.0;0.0;;;;;0.0;;;;0.0;;;0.0;;;;;;;;;;;;;;;;;;;;;
MS45S;59.09370666666667;21.686889809699107;3.877113997490813;8.204460452357727;1.7277369812970111;1.5523225262969307;1.3641993639187187;0.3064832357396739;0.0;2.62747952620195;0.11525690375905097;1.6947552859908115;6.126210973023839;;0.7432445981660101;1.1206077606370837;;0.41325144532831865;0.0;0.07266874005054517;1.1536299584038465;0.0;0.2906582436128399;0.0;2.0788534161405967;0.0;0.14026632592268853;;0.0;;0.0;;0.39318435748180763;;0.24790351358155222;;;;;0.07762359424993177;0.11499472209867301;0.0;;0.0;;0.023334752788733773;0.6742946543708186;;;0.3741815453188568;;0.0;;;1.6407792169502762;;0.11124740546127164;;0.0;;;;0.0;;;;;;0.0;;;0.27168258777970533;;;;0.0;0.0;0.0;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SM-S727VL;261.7804836;25.38897763218502;7.013579627152845;4.931577553606645;1.4213233716582747;14.582942335529236;1.5931665791090341;7.042500880270946;7.251518045247886;0.0;;2.5519702268946722;1.0000610203247886;7.1759494866990465;0.43417004304883083;1.2882438361419304;0.11011614163217062;3.42180625556899;;0.026975322379188316;4.296683651424839;;;0.21395219916208516;1.0904900600917864;0.0752240502160953;;0.0;0.10321455822402271;0.10031671065457864;0.08182649380204553;;0.7032765716468208;2.3804829438437505;2.145735758550642;1.601936118804411;0.12398084778007405;0.05758018715521001;0.44266734350841597;6.084612048722716;4.970501449864443;0.5674740580184112;0.1086641053629379;0.0;0.00022596705024061762;0.47530083091089964;0.6125811784586511;0.014929468313203997;0.0;0.29202540792241805;0.00023272654300629986;0.8458679148451249;;;0.17805191591426683;;;8.684218313050348e-05;0.0;0.00029089907737540085;0.0;0.00043000493095848575;0.0;;0.0;;;0.0;;;;;;;;;;;;;;;0.0;;;;;;;;;0.013348893152886203;;;0.0;;0.02297336996162724;;;;;;;;;0.0;;;;;
SM-J200H;427.49474;280.3545555603557;32.548284244388306;33.21487731959295;25.093275696104286;17.120712602246495;10.368830704709024;3.7770124656117674;50.48528811013305;3.3674042789277285;0.8857482679406452;9.084118058006032;4.542334539606535;;6.988804670181629;5.073888618162465;1.9861128636860719;;0.0;1.7008071696822953;0.3642894343416291;3.3847567232424733;0.0330139646415719;0.008769926975268924;7.582782913557445;;16.64276476217783;;;5.331232629317065;3.629680712265667;22.42142172021073;3.072056659492115;0.0;2.8931915708602935;1.4803689187774869;0.010990762495946774;;;1.278420791914849;0.0;2.890010168037473;0.49226988939750455;0.0;;0.11599368747414042;0.0;;0.6833243537993129;0.13182233680140787;;2.2877737863205696;;0.05612596305835914;0.0;;0.03523075976298309;;0.0;;0.0;0.0;0.0;0.007692566251272457;;;;0.0;0.6250519304500646;;;;;;0.0;0.0031776961366934264;0.0;;;;;;;0.36252669033744034;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;
GT-I9300;277.345014;57.504288221180126;41.181751688808355;17.27629345379124;5.86860168400355;6.5279757193472046;9.735616962833605;11.121986894043884;19.728657803027968;1.644199835436709;0.03726596796546603;2.474406134898714;5.451433421784752;;2.016847209026407;1.981174699660229;3.125946725120119;4.653640233720543;;0.8319598863561234;3.4353646383397987;0.9240055514556356;0.1975493617247693;0.8192144071100125;30.845180196239824;3.468245057075176;0.0652201462898587;0.1485121025270605;2.383046170316651;2.3133511447122994;4.43022621471704;0.8073986320384579;0.16179412180318567;0.0;0.5522979162791273;0.7460526644209893;0.0;;;0.0944355431866586;0.0;0.017311062757493605;3.5552321775183415;0.237820291420947;;0.15054494483090392;3.954230656005249;4.714276287682307;8.303715616446588;0.00806604015388956;;0.015421693522873448;0.14364462689299654;0.06803723899221654;0.0;;0.008943384151185374;;0.0;;0.0017931530862449606;2.423196200477419;14.021117093129712;0.0;2.676984286961773;0.0;0.002397023394320177;;0.0928868738916543;;;9.408512350395153;;;;1.0148502352905044;0.0019541297863765973;2.6287305375338095;;;;;0.015726102445098138;;;;0.1022162432846399;;9.088377559601103;;;;;;;;;0.0;;;;;;0.02926859840606296;;;;;;;
ASUS_Z00RD;140.87949999999998;55.7358603787446;0.0;7.443763170167255;0.0;0.0;7.773024590619006;15.066681724626667;34.481471872558764;0.0;0.0;2.1575252206056907;0.7700800880224233;;0.0;0.02320598245227389;;3.5379072152695197;0.0;0.0;6.942963140047873;0.0;0.0;0.0;16.42809896874589;;0.0;0.0;;;;0.0;0.0;;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;0.12420977132099723;0.0;;;0.0;;0.0;0.0;0.0;0.0;;0.0;;0.0;;0.0;;0.0;;0.0;;0.0;0.0;0.0;;;;;0.0;;0.0;3.62086344656208;0.0;0.0;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;
LG-M153;151.54701033333333;25.10470780390912;7.560320133102302;14.464289594152334;0.2250500710407758;0.6418218080633361;9.99389528149158;4.0144077719943345;8.66115772710984;0.5952467938768061;0.6619839337769257;0.9884006494095517;3.480939220436868;0.26593057000206555;0.4554377256995906;1.215896901775432;;0.0005891559977346741;0.0;0.8956921375006707;0.35627086586412343;9.051542326483057;0.30591197101211137;0.0;3.3373375758873007;;0.2246361574917395;3.331645113842779;0.38768966450869397;4.800897024085553;6.0223777019474305;7.325772324725442;0.15060610048616327;;0.13233707942250347;6.326745639983778;0.09238975893173769;;;0.5210595017443497;0.07374515644109982;0.05779158574009357;;3.68803203104611e-05;;0.10954048509843212;0.0;;;0.039272262103411636;;1.723232865981486;;0.7415488149173606;0.02881343639469655;;;;0.012987724321202897;;;;0.0;;0.0;0.030459185337944738;;0.0;0.6255613755248448;;;;;0.00037836054935385424;;;0.19768763037162154;;0.00025904685657465704;;;;;0.0004008520145667325;;;;;;;;0.001642114133017323;;0.0;;0.012834924716820658;;;;;;;;;;;;;;;
SM-G950F;340.739526;65.85241572046942;20.10691313565255;6.24889405811295;7.660356612412915;2.370918444858605;0.8183100663677603;6.113946190763391;15.473630062699376;3.9603145555673414;0.15171998706464948;0.9010217256236569;2.70819405321889;7.541451500871909;1.3769850553643117;9.322523245845032;1.550400196542825;0.41809456176209003;0.0;6.079539045899627;0.0039013481189373897;0.0;0.0012538604668461623;0.0;4.619928655870641;;0.6284332548020214;0.5882921997354176;;0.7857104386494538;7.168500407886121;;2.9313816108818602;2.2454855645959295;0.07304450936528319;;0.05266935260649729;0.0;2.5093334440373622;0.3303959188144041;2.0111014877068984;6.0866011062294305;1.2845674195854322;1.7814487479157028;0.0;;0.0;0.0;0.030274247708593084;0.11405037364945288;0.0;1.2098527047499046;0.0;0.03163901230133124;0.04781052813942572;0.014969682120658271;0.02417630310291151;0.0;0.08678173225994598;0.0;0.13902591231870393;0.00010684045758955293;9.104835283702343;;0.0;0.0008470120947329591;0.0;0.0;0.007005225987557766;0.003940842503437809;0.0;0.0;;;;0.0;;;;;;;0.003966345010081398;0.0;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;
HTC 10;222.6214786666667;52.890033693976505;19.257455319838396;18.621998252031403;7.857089319127309;0.32368750812360236;0.8968216030930877;1.8770531957046115;16.47717814457007;0.2116395190285888;0.02252246272803687;7.776007270382716;8.131739829791131;0.15655266250163946;1.78772416555855;5.551256293188844;;0.22246555576776614;;;0.09633405586654503;;0.8465697071023607;;1.445290492742227;0.1913812871034222;0.0;1.5028166051069738;0.20179556307689953;;;;1.360319577632507;;0.0;;0.014822936035417953;;;0.7588587117664489;1.813963085533692;0.1406741786751691;;0.0;;5.583657867959368;;1.2665764950464264;;0.443406078294707;;0.0;;0.0;3.8394408511653264;;0.02532754033702635;;1.028376707100811;;1.2302911272241814;;0.0;;;0.00023879553595670662;;;;0.1611737701275173;0.0004955316473612296;0.009988739244470756;1.7328545839963185;6.528197097596273e-05;;;0.001063599058701981;1.5535259189300537;;;;;;;;;;;;;1.3907836875222774;;;;;7.225304376952427e-05;;;;;;;;;;;;;;;
